methane,hydrogen,humidity,temperature,sensor,time
661,673,75,25,1,16:17:21
663,674,75,25,1,16:17:26
664,676,75,25,1,16:17:32
665,677,75,25,1,16:17:37
667,678,75,25,1,16:17:43
668,680,75,25,1,16:17:48
669,681,75,25,1,16:17:54
671,683,75,25,1,16:17:59
673,684,75,25,1,16:18:05
674,686,75,25,1,16:18:10
675,687,75,25,1,16:18:16
677,689,75,25,1,16:18:21
678,690,75,25,1,16:18:27
679,692,75,25,1,16:18:32
681,693,75,25,1,16:18:38
682,695,75,25,1,16:18:43
684,696,75,25,1,16:18:49
685,698,75,25,1,16:18:54
686,699,75,25,1,16:19:00
688,701,75,25,1,16:19:05
689,702,75,25,1,16:19:11
690,703,75,25,1,16:19:16
692,705,75,25,1,16:19:22
693,706,75,25,1,16:19:27
694,708,75,25,1,16:19:33
695,709,75,25,1,16:19:38
697,710,75,25,1,16:19:44
698,711,75,25,1,16:19:49
698,712,75,25,1,16:19:55
699,713,75,25,1,16:20:00
700,714,75,25,1,16:20:06
702,715,75,25,1,16:20:11
703,717,75,25,1,16:20:17
703,717,75,25,1,16:20:22
704,718,75,25,1,16:20:28
705,719,75,25,1,16:20:33
706,720,75,25,1,16:20:39
707,720,75,25,1,16:20:44
708,721,75,25,1,16:20:50
709,723,75,25,1,16:20:55
710,724,75,25,1,16:21:01
711,725,75,25,1,16:21:06
711,726,75,25,1,16:21:12
712,727,33,25,1,16:21:17
713,728,75,25,1,16:21:23
714,729,75,25,1,16:21:28
715,730,75,25,1,16:21:34
715,731,75,25,1,16:21:39
716,732,75,25,1,16:21:45
717,733,75,25,1,16:21:50
717,733,75,25,1,16:21:56
718,734,75,25,1,16:22:01
719,735,75,25,1,16:22:07
720,735,75,25,1,16:22:12
720,736,75,25,1,16:22:18
721,737,75,25,1,16:22:23
721,738,75,25,1,16:22:29
722,739,75,25,1,16:22:34
723,740,75,25,1,16:22:40
723,740,75,25,1,16:22:45
724,741,75,25,1,16:22:51
724,742,75,25,1,16:22:56
725,743,75,25,1,16:23:02
726,744,75,25,1,16:23:07
726,746,75,25,1,16:23:13
727,747,75,25,1,16:23:18
727,748,75,25,1,16:23:24
727,750,75,25,1,16:23:29
727,751,75,25,1,16:23:35
725,754,75,25,1,16:23:40
707,757,75,25,1,16:23:46
503,800,0,0,1,16:27:48
649,776,43,24,1,16:27:53
384,454,45,24,1,16:27:59
132,112,45,24,1,16:31:00
125,108,45,24,1,16:31:06
202,174,45,24,1,16:31:11
268,221,42,24,1,16:31:17
281,226,47,24,1,16:31:22
284,223,50,25,1,16:31:28
291,223,51,25,1,16:31:33
296,224,53,25,1,16:31:39
298,225,53,25,1,16:31:44
299,226,54,25,1,16:31:50
303,228,54,25,1,16:31:55
306,230,55,25,1,16:32:01
307,233,55,25,1,16:32:06
312,236,57,25,1,16:32:12
323,242,60,25,1,16:32:17
324,246,61,25,1,16:32:23
326,246,62,25,1,16:32:28
329,250,63,25,1,16:32:34
330,252,66,25,1,16:32:39
325,247,68,25,1,16:32:45
323,247,71,25,1,16:32:54
324,245,70,25,1,16:32:56
324,244,70,25,1,16:33:05
324,244,71,25,1,16:33:10
321,244,72,25,1,16:33:16
322,244,73,25,1,16:33:21
323,244,74,25,1,16:33:27
317,245,75,25,1,16:33:32
321,246,76,25,1,16:33:34
321,246,77,25,1,16:33:43
322,247,78,25,1,16:33:49
321,248,78,25,1,16:33:54
321,248,78,25,1,16:34:00
321,249,79,25,1,16:34:05
322,250,79,25,1,16:34:07
323,251,79,25,1,16:34:13
324,252,80,25,1,16:34:18
324,252,80,25,1,16:34:24
326,253,80,25,1,16:34:29
327,254,81,25,1,16:34:38
328,255,81,24,1,16:34:44
329,256,81,24,1,16:34:50
331,257,81,24,1,16:34:55
333,259,82,24,1,16:35:01
334,260,82,24,1,16:35:06
336,261,82,24,1,16:35:12
338,263,82,24,1,16:35:13
340,265,83,24,1,16:35:19
342,266,83,24,1,16:35:24
345,268,83,24,1,16:35:30
347,271,84,24,1,16:35:35
346,272,85,24,1,16:35:41
350,273,84,24,1,16:35:46
352,274,85,24,1,16:35:52
354,276,85,24,1,16:35:57
357,277,85,24,1,16:36:03
359,279,85,24,1,16:36:08
360,280,85,24,1,16:36:14
362,281,85,24,1,16:36:19
365,283,85,24,1,16:36:25
366,284,86,24,1,16:36:30
367,286,86,24,1,16:36:36
370,288,86,24,1,16:36:41
371,289,86,24,1,16:36:47
373,291,86,24,1,16:36:52
375,292,86,24,1,16:36:58
377,294,86,24,1,16:37:03
379,296,87,24,1,16:37:09
381,297,87,24,1,16:37:14
383,299,87,24,1,16:37:20
385,301,87,24,1,16:37:25
220,210,83,24,1,16:42:03
223,212,83,24,1,16:42:10
225,214,83,24,1,16:42:16
231,217,84,24,1,16:42:27
233,219,84,24,1,16:42:33
236,221,84,24,1,16:42:38
239,223,84,24,1,16:42:44
260,236,85,24,1,16:43:16
275,244,85,24,1,16:43:39
279,246,86,24,1,16:43:44
282,248,86,24,1,16:43:50
286,250,86,24,1,16:43:55
290,252,86,24,1,16:44:01
294,255,86,24,1,16:44:06
298,257,86,24,1,16:44:12
302,259,86,24,1,16:44:17
305,261,86,24,1,16:44:23
309,263,86,24,1,16:44:28
313,265,86,24,1,16:44:34
316,267,86,24,1,16:44:39
320,269,86,24,1,16:44:45
322,270,86,24,1,16:44:50
324,271,86,24,1,16:44:56
326,272,86,24,1,16:45:01
329,273,86,24,1,16:45:07
329,272,86,24,1,16:45:12
333,275,86,24,1,16:45:18
336,277,86,24,1,16:45:23
337,278,86,24,1,16:45:29
341,281,86,24,1,16:45:34
343,282,86,25,1,16:45:40
346,284,86,25,1,16:45:45
347,285,86,24,1,16:45:51
348,286,86,24,1,16:45:56
351,288,86,24,1,16:46:02
354,290,86,24,1,16:46:07
355,290,86,25,1,16:46:13
358,292,86,25,1,16:46:18
360,293,86,25,1,16:46:24
363,295,86,25,1,16:46:29
364,296,86,25,1,16:46:35
367,297,86,25,1,16:46:40
368,299,86,25,1,16:46:46
371,300,86,25,1,16:46:51
373,302,86,25,1,16:46:57
375,303,86,25,1,16:47:02
377,305,86,25,1,16:47:08
379,306,86,25,1,16:47:13
382,308,86,25,1,16:47:19
383,309,86,25,1,16:47:24
385,311,86,25,1,16:47:30
386,311,86,25,1,16:47:35
388,312,86,25,1,16:47:41
391,315,86,25,1,16:47:46
392,316,86,25,1,16:47:52
395,319,86,25,1,16:47:57
395,319,86,25,1,16:48:03
395,318,86,25,1,16:48:08
399,321,86,25,1,16:48:14
402,326,86,25,1,16:48:19
403,327,86,25,1,16:48:25
405,329,86,24,1,16:48:30
405,329,86,25,1,16:48:36
407,331,86,25,1,16:48:41
407,331,86,25,1,16:48:47
409,331,86,25,1,16:48:52
410,332,86,25,1,16:48:58
413,334,86,25,1,16:49:03
415,336,86,25,1,16:49:09
413,335,86,25,1,16:49:14
416,336,86,25,1,16:49:20
416,336,86,25,1,16:49:25
418,337,86,25,1,16:49:31
417,336,86,25,1,16:49:36
423,342,86,25,1,16:49:42
423,342,86,25,1,16:49:47
423,343,86,25,1,16:49:53
424,345,86,25,1,16:49:58
423,344,86,25,1,16:50:04
425,346,86,25,1,16:50:09
428,349,86,25,1,16:50:15
430,351,86,25,1,16:50:20
429,351,86,25,1,16:50:27
432,353,86,25,1,16:50:31
435,356,86,25,1,16:50:37
434,358,86,25,1,16:50:42
428,353,86,25,1,16:50:48
431,353,86,24,1,16:50:53
435,356,86,25,1,16:50:59
441,362,86,25,1,16:51:04
440,365,86,25,1,16:51:10
440,366,86,25,1,16:51:15
440,366,86,25,1,16:51:21
440,366,86,25,1,16:51:26
441,366,86,24,1,16:51:32
0,5,35,24,1,16:51:33
443,367,86,24,1,16:51:37
442,367,86,24,1,16:51:43
440,365,86,24,1,16:51:48
446,368,86,24,1,16:51:54
443,367,86,24,1,16:52:00
442,366,86,24,1,16:52:05
444,367,86,24,1,16:52:10
450,373,86,25,1,16:52:16
450,375,86,24,1,16:52:21
450,378,86,24,1,16:52:27
449,379,86,24,1,16:52:32
450,380,86,24,1,16:52:39
450,380,86,24,1,16:52:43
449,379,86,24,1,16:52:49
447,376,86,24,1,16:52:54
451,378,86,24,1,16:53:00
450,376,86,24,1,16:53:05
453,379,86,24,1,16:53:11
454,380,86,24,1,16:53:16
455,382,86,24,1,16:53:22
455,384,86,24,1,16:53:27
455,385,86,24,1,16:53:33
455,386,86,24,1,16:53:39
455,388,86,24,1,16:53:47
455,389,86,24,1,16:53:56
455,389,86,24,1,16:54:02
65280,9,40,24,1,16:54:02
456,390,86,24,1,16:54:06
457,392,86,24,1,16:54:13
456,392,86,24,1,16:54:18
459,396,86,24,1,16:54:24
458,396,86,24,1,16:54:29
458,396,86,24,1,16:54:35
460,398,86,24,1,16:54:40
460,400,86,24,1,16:54:46
460,400,86,24,1,16:54:51
459,399,86,24,1,16:54:57
462,403,86,24,1,16:55:02
463,404,86,24,1,16:55:08
470,411,86,24,1,16:55:13
464,408,86,24,1,16:55:19
463,409,86,24,1,16:55:24
466,412,86,24,1,16:55:30
466,413,86,24,1,16:55:35
467,415,86,24,1,16:55:41
467,416,86,24,1,16:55:46
468,417,86,24,1,16:55:52
468,417,86,24,1,16:55:57
466,416,86,24,1,16:56:03
469,419,86,24,1,16:56:08
466,416,86,24,1,16:56:14
471,421,86,24,1,16:56:19
472,423,86,24,1,16:56:25
473,425,86,24,1,16:56:30
474,426,86,24,1,16:56:36
475,427,86,24,1,16:56:41
471,425,86,24,1,16:56:47
470,425,86,24,1,16:56:52
474,429,86,24,1,16:56:58
